               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 107,             0.02631,             0.01945,                   0,              0.9522,             0.89928,             0.96196,             0.61116,            0.026264,            0.020305,                   0,            0.003004,            0.003004,            0.003004
                 108,            0.028033,            0.021325,                   0,             0.94496,             0.90278,             0.96215,             0.62706,            0.024225,            0.020478,                   0,            0.002938,            0.002938,            0.002938
                 109,            0.029157,            0.021887,                   0,             0.93816,             0.89557,             0.95826,             0.56258,            0.027911,             0.02082,                   0,            0.002872,            0.002872,            0.002872
                 110,            0.027465,            0.021007,                   0,             0.94545,             0.90262,             0.95962,             0.64593,            0.022033,            0.020589,                   0,            0.002806,            0.002806,            0.002806
                 111,            0.028721,            0.020144,                   0,             0.92281,             0.91319,             0.95722,             0.61325,            0.024189,            0.020852,                   0,             0.00274,             0.00274,             0.00274
                 112,            0.026908,            0.018251,                   0,             0.93187,             0.90239,             0.95531,             0.59511,            0.025132,            0.020823,                   0,            0.002674,            0.002674,            0.002674
                 113,            0.028361,            0.023754,                   0,             0.92603,             0.91284,             0.96005,             0.64412,            0.023419,            0.020537,                   0,            0.002608,            0.002608,            0.002608
                 114,            0.028158,            0.022975,                   0,             0.92615,             0.91667,                0.96,              0.6072,            0.025147,            0.020611,                   0,            0.002542,            0.002542,            0.002542
                 115,            0.026407,            0.019076,                   0,             0.90811,              0.9265,             0.95893,             0.53039,            0.028797,            0.020903,                   0,            0.002476,            0.002476,            0.002476
                 116,            0.031528,            0.021126,                   0,             0.91318,             0.91305,             0.95956,             0.62666,            0.022977,            0.020374,                   0,             0.00241,             0.00241,             0.00241
                 117,            0.026778,            0.015901,                   0,             0.90972,             0.90971,             0.95716,             0.60159,            0.024574,            0.020425,                   0,            0.002344,            0.002344,            0.002344
                 118,            0.025648,            0.014541,                   0,             0.93757,             0.89583,             0.95893,               0.616,            0.023825,            0.020447,                   0,            0.002278,            0.002278,            0.002278
                 119,            0.028502,            0.020207,                   0,             0.94117,             0.88881,             0.95762,             0.63888,            0.022758,            0.020653,                   0,            0.002212,            0.002212,            0.002212
                 120,            0.024322,            0.016087,                   0,             0.91928,              0.9095,             0.95692,             0.58277,            0.024182,            0.020673,                   0,            0.002146,            0.002146,            0.002146
                 121,            0.025962,            0.019451,                   0,             0.95806,               0.875,             0.95697,             0.52228,            0.027294,             0.02086,                   0,             0.00208,             0.00208,             0.00208
                 122,            0.026858,            0.019599,                   0,             0.94852,             0.89565,             0.95922,             0.65398,            0.021379,            0.020182,                   0,            0.002014,            0.002014,            0.002014
                 123,            0.027771,            0.016744,                   0,             0.93028,             0.92708,             0.95982,             0.62205,             0.02248,            0.020221,                   0,            0.001948,            0.001948,            0.001948
                 124,            0.025239,            0.019855,                   0,             0.96211,             0.88178,             0.95801,             0.58926,            0.023927,            0.020325,                   0,            0.001882,            0.001882,            0.001882
                 125,            0.028258,             0.02006,                   0,             0.94521,             0.89931,             0.95922,             0.57794,            0.025798,            0.020506,                   0,            0.001816,            0.001816,            0.001816
                 126,            0.026735,            0.018279,                   0,             0.94907,             0.90972,             0.96331,             0.61662,            0.024223,            0.020267,                   0,             0.00175,             0.00175,             0.00175
                 127,            0.026722,            0.020143,                   0,             0.94942,             0.91253,             0.96295,             0.61227,            0.023994,            0.020186,                   0,            0.001684,            0.001684,            0.001684
                 128,            0.025356,             0.01679,                   0,             0.95053,             0.91667,             0.96218,             0.63627,            0.022716,            0.020048,                   0,            0.001618,            0.001618,            0.001618
                 129,            0.027599,            0.019511,                   0,              0.9664,             0.89931,              0.9651,             0.60714,            0.023927,            0.020276,                   0,            0.001552,            0.001552,            0.001552
                 130,            0.025426,            0.015095,                   0,             0.96633,             0.90278,             0.96501,             0.61105,            0.023626,            0.020237,                   0,            0.001486,            0.001486,            0.001486
                 131,            0.024821,            0.016906,                   0,              0.9585,             0.89583,             0.96046,             0.59904,            0.024616,            0.020255,                   0,             0.00142,             0.00142,             0.00142
                 132,            0.026039,            0.017889,                   0,             0.95214,             0.89931,             0.96106,             0.60164,            0.024122,            0.020187,                   0,            0.001354,            0.001354,            0.001354
                 133,             0.02842,            0.020898,                   0,             0.95935,             0.90972,             0.96552,             0.62963,            0.022727,            0.019911,                   0,            0.001288,            0.001288,            0.001288
                 134,            0.028312,            0.020519,                   0,             0.94603,              0.9129,             0.96386,             0.62582,            0.023297,            0.020008,                   0,            0.001222,            0.001222,            0.001222
                 135,            0.026632,            0.017737,                   0,              0.9661,             0.89236,             0.96405,             0.62237,            0.024116,            0.019964,                   0,            0.001156,            0.001156,            0.001156
                 136,            0.026401,             0.01775,                   0,             0.96981,             0.89234,              0.9651,             0.64191,            0.022999,            0.019868,                   0,             0.00109,             0.00109,             0.00109
                 137,            0.027544,            0.017068,                   0,             0.96967,             0.89236,             0.96549,             0.61869,            0.023979,            0.019895,                   0,            0.001024,            0.001024,            0.001024
                 138,            0.027413,            0.018762,                   0,             0.95222,             0.90278,             0.96124,              0.5956,            0.024869,            0.019844,                   0,            0.000958,            0.000958,            0.000958
                 139,            0.025669,            0.018275,                   0,             0.95911,              0.8958,             0.96074,             0.59363,            0.025174,            0.019831,                   0,            0.000892,            0.000892,            0.000892
                 140,            0.027574,             0.01887,                   0,             0.95604,             0.90622,             0.96137,             0.59425,            0.024728,            0.019873,                   0,            0.000826,            0.000826,            0.000826
                 141,            0.025344,            0.018615,                   0,             0.96952,             0.89236,             0.96037,             0.59756,              0.0246,            0.020013,                   0,             0.00076,             0.00076,             0.00076
                 142,            0.025329,            0.017699,                   0,             0.96629,             0.89568,             0.96044,             0.61376,            0.024041,            0.019973,                   0,            0.000694,            0.000694,            0.000694
                 143,            0.027427,            0.020079,                   0,             0.96567,             0.89583,             0.96034,               0.621,            0.023533,            0.019909,                   0,            0.000628,            0.000628,            0.000628
                 144,            0.027209,            0.020779,                   0,             0.95926,              0.8993,             0.96065,             0.62264,            0.023608,             0.01989,                   0,            0.000562,            0.000562,            0.000562
                 145,            0.024917,            0.017044,                   0,             0.95938,             0.90278,             0.96416,             0.63334,            0.023077,            0.019865,                   0,            0.000496,            0.000496,            0.000496
                 146,            0.024479,             0.01986,                   0,             0.96942,             0.88889,             0.96322,             0.63529,              0.0227,            0.019893,                   0,             0.00043,             0.00043,             0.00043
                 147,            0.028785,            0.019291,                   0,             0.96598,             0.89583,             0.96393,             0.64196,            0.022196,            0.019814,                   0,            0.000364,            0.000364,            0.000364
                 148,             0.02717,            0.020249,                   0,             0.96632,             0.89931,             0.96425,             0.64794,            0.021837,            0.019721,                   0,            0.000298,            0.000298,            0.000298
                 149,             0.02511,            0.019013,                   0,             0.95939,             0.90231,             0.96383,             0.63678,            0.022276,            0.019767,                   0,            0.000232,            0.000232,            0.000232
                   0,             0.11609,            0.015898,                   0,            0.002608,            0.023102,           0.0012902,          0.00035537,             0.10567,            0.022692,                   0,               0.002,               0.002,               0.082
                   1,             0.10637,            0.019855,                   0,             0.01031,            0.013201,            0.002523,          0.00053754,            0.094961,            0.028811,                   0,           0.0040729,           0.0040729,            0.063073
                   2,            0.095366,            0.027675,                   0,             0.01669,            0.026403,           0.0049823,          0.00096343,            0.086676,            0.033622,                   0,           0.0061182,           0.0061182,            0.044118
                   3,            0.089364,            0.032685,                   0,            0.021543,            0.046205,            0.005605,           0.0009373,            0.083738,            0.035999,                   0,           0.0081357,           0.0081357,            0.025136
                   4,            0.085187,            0.031443,                   0,            0.055549,            0.082508,            0.020452,           0.0037611,            0.081082,            0.032526,                   0,            0.009736,            0.009736,            0.009736
                   5,            0.079901,            0.025709,                   0,             0.12943,             0.15842,            0.057861,            0.011016,            0.076452,            0.032436,                   0,            0.009736,            0.009736,            0.009736
                   6,            0.078576,             0.02543,                   0,            0.099228,             0.28383,            0.063165,            0.011463,            0.084584,             0.02404,                   0,             0.00967,             0.00967,             0.00967
                   7,            0.077245,            0.023706,                   0,             0.10262,             0.35644,            0.071356,            0.011778,            0.091633,            0.022109,                   0,            0.009604,            0.009604,            0.009604
                   8,            0.086397,            0.021791,                   0,             0.20419,             0.40924,             0.16701,            0.032967,            0.073445,            0.027581,                   0,            0.009538,            0.009538,            0.009538
                   9,            0.070815,            0.028232,                   0,             0.16528,             0.40594,             0.15437,            0.027952,            0.065149,            0.031946,                   0,            0.009472,            0.009472,            0.009472
                  10,            0.067109,            0.028503,                   0,             0.17224,             0.38614,             0.13842,             0.03013,            0.060802,            0.036993,                   0,            0.009406,            0.009406,            0.009406
                  11,            0.066548,            0.028714,                   0,             0.31659,             0.45875,             0.27183,            0.048144,            0.064715,            0.031024,                   0,             0.00934,             0.00934,             0.00934
                  12,            0.066869,            0.027134,                   0,             0.51888,             0.62046,             0.52489,             0.14078,            0.054278,             0.03402,                   0,            0.009274,            0.009274,            0.009274
                  13,            0.061179,            0.032356,                   0,             0.33064,             0.57059,             0.31411,            0.086277,            0.060695,            0.031954,                   0,            0.009208,            0.009208,            0.009208
                  14,            0.066551,            0.026571,                   0,             0.15312,             0.40594,             0.12607,            0.034286,            0.072121,            0.025947,                   0,            0.009142,            0.009142,            0.009142
                  15,            0.066403,            0.027345,                   0,             0.57274,             0.72607,             0.66597,              0.2143,            0.054837,            0.028281,                   0,            0.009076,            0.009076,            0.009076
                  16,            0.056428,            0.026665,                   0,             0.75381,             0.72756,             0.77785,             0.25852,             0.05302,            0.028188,                   0,             0.00901,             0.00901,             0.00901
                  17,            0.058859,            0.024341,                   0,             0.45914,             0.63317,             0.45603,            0.098118,            0.055055,            0.027716,                   0,            0.008944,            0.008944,            0.008944
                  18,            0.055066,            0.029217,                   0,             0.74863,             0.75248,             0.81462,             0.33038,            0.045624,            0.029532,                   0,            0.008878,            0.008878,            0.008878
                  19,            0.050919,            0.026588,                   0,              0.7489,             0.70957,             0.80953,             0.38703,            0.039498,            0.029656,                   0,            0.008812,            0.008812,            0.008812
                  20,             0.05209,            0.026036,                   0,              0.7953,              0.7437,             0.78568,              0.1758,            0.057745,             0.02472,                   0,            0.008746,            0.008746,            0.008746
                  21,            0.062146,            0.024235,                   0,              0.4755,             0.44884,             0.43793,             0.12396,            0.058995,            0.024838,                   0,             0.00868,             0.00868,             0.00868
                  22,             0.05558,            0.026274,                   0,             0.57596,             0.70957,             0.67268,             0.31382,            0.043059,            0.026735,                   0,            0.008614,            0.008614,            0.008614
                  23,            0.048425,            0.027499,                   0,             0.62885,              0.7437,             0.74488,             0.32257,            0.047476,            0.025393,                   0,            0.008548,            0.008548,            0.008548
                  24,            0.055688,            0.026334,                   0,             0.50672,             0.73927,             0.62033,             0.15271,            0.052025,            0.024858,                   0,            0.008482,            0.008482,            0.008482
                  25,             0.04981,            0.022832,                   0,             0.84251,             0.70957,             0.84784,             0.40295,            0.040178,            0.025482,                   0,            0.008416,            0.008416,            0.008416
                  26,            0.045866,            0.026664,                   0,             0.33901,             0.71617,             0.34402,            0.056917,            0.059226,            0.023708,                   0,             0.00835,             0.00835,             0.00835
                  27,            0.055811,            0.027158,                   0,             0.58751,             0.65677,             0.63471,             0.28622,            0.044377,            0.024752,                   0,            0.008284,            0.008284,            0.008284
                  28,            0.047427,            0.027617,                   0,             0.62682,             0.73267,             0.70102,             0.28992,            0.041876,            0.024789,                   0,            0.008218,            0.008218,            0.008218
                  29,            0.045994,            0.027177,                   0,             0.59699,             0.70888,             0.61289,             0.15512,            0.047186,            0.023979,                   0,            0.008152,            0.008152,            0.008152
                  30,            0.052039,            0.023488,                   0,             0.50992,             0.73487,             0.58443,             0.31926,            0.047823,             0.02324,                   0,            0.008086,            0.008086,            0.008086
                  31,            0.050996,            0.026448,                   0,              0.6759,             0.77888,             0.74367,             0.33989,            0.039687,            0.023873,                   0,             0.00802,             0.00802,             0.00802
                  32,             0.04287,            0.024825,                   0,             0.85072,             0.87129,             0.92798,             0.46849,             0.03584,            0.023926,                   0,            0.007954,            0.007954,            0.007954
                  33,            0.045422,            0.024637,                   0,             0.89072,             0.75318,              0.8944,             0.48659,            0.039547,            0.023774,                   0,            0.007888,            0.007888,            0.007888
                  34,            0.045175,             0.02442,                   0,             0.91435,             0.80198,             0.92763,             0.51527,            0.034358,            0.023813,                   0,            0.007822,            0.007822,            0.007822
                  35,            0.040312,            0.023824,                   0,             0.87928,             0.92079,             0.96033,             0.50467,            0.032282,            0.023644,                   0,            0.007756,            0.007756,            0.007756
                  36,            0.038855,            0.024986,                   0,              0.7007,             0.75248,             0.81639,             0.38002,            0.041768,            0.023087,                   0,             0.00769,             0.00769,             0.00769
                  37,            0.043106,            0.023756,                   0,             0.83781,             0.84158,              0.9138,             0.59606,             0.03298,            0.022778,                   0,            0.007624,            0.007624,            0.007624
                  38,            0.038437,            0.022183,                   0,             0.89038,             0.86799,             0.94243,             0.47879,            0.032976,            0.022757,                   0,            0.007558,            0.007558,            0.007558
                  39,            0.037952,            0.022855,                   0,             0.58567,             0.79868,             0.67933,             0.29764,            0.041314,             0.02262,                   0,            0.007492,            0.007492,            0.007492
                  40,            0.049552,            0.021153,                   0,             0.76445,             0.84818,              0.8633,             0.25237,            0.046647,            0.022096,                   0,            0.007426,            0.007426,            0.007426
                  41,            0.043599,            0.021991,                   0,             0.84673,             0.76898,             0.87295,             0.40367,            0.035462,            0.022525,                   0,             0.00736,             0.00736,             0.00736
                  42,            0.039723,            0.023349,                   0,             0.72416,             0.76238,             0.79193,             0.35277,            0.036186,             0.02195,                   0,            0.007294,            0.007294,            0.007294
                  43,            0.044793,            0.020288,                   0,              0.5689,             0.72607,             0.62737,             0.20024,            0.038639,            0.021794,                   0,            0.007228,            0.007228,            0.007228
                  44,            0.043262,             0.02412,                   0,             0.92211,             0.90099,             0.96322,              0.5259,            0.032461,            0.021316,                   0,            0.007162,            0.007162,            0.007162
                  45,            0.038309,            0.023836,                   0,             0.84466,             0.89725,             0.93133,             0.55151,            0.030207,            0.021156,                   0,            0.007096,            0.007096,            0.007096
                  46,            0.044636,            0.020479,                   0,             0.59554,             0.66667,              0.6727,             0.17927,            0.057196,            0.021284,                   0,             0.00703,             0.00703,             0.00703
                  47,            0.050672,            0.023548,                   0,                0.76,             0.77888,             0.82935,             0.34767,             0.04247,            0.022098,                   0,            0.006964,            0.006964,            0.006964
                  48,            0.039535,            0.021921,                   0,             0.91132,             0.84793,             0.93303,             0.50953,            0.032966,            0.022691,                   0,            0.006898,            0.006898,            0.006898
                  49,            0.039329,             0.02259,                   0,             0.82365,             0.89404,             0.91529,             0.39115,            0.040979,            0.022482,                   0,            0.006832,            0.006832,            0.006832
                  50,            0.041203,            0.024298,                   0,             0.89622,             0.94053,              0.9558,             0.48881,            0.032523,            0.022008,                   0,            0.006766,            0.006766,            0.006766
                  51,            0.033023,            0.020283,                   0,             0.91022,              0.9369,             0.96518,             0.56977,            0.028617,            0.021765,                   0,              0.0067,              0.0067,              0.0067
                  52,            0.036929,            0.022848,                   0,             0.90295,             0.89109,             0.95071,             0.44449,            0.040031,            0.021979,                   0,            0.006634,            0.006634,            0.006634
                  53,            0.038702,            0.023716,                   0,             0.93068,             0.93069,             0.97105,             0.59856,            0.028022,             0.02125,                   0,            0.006568,            0.006568,            0.006568
                  54,             0.03628,            0.021225,                   0,             0.94489,             0.91749,             0.97219,             0.54974,            0.029187,            0.020983,                   0,            0.006502,            0.006502,            0.006502
                  55,             0.03789,             0.02187,                   0,             0.89383,             0.91749,             0.95385,             0.57104,            0.029721,            0.020535,                   0,            0.006436,            0.006436,            0.006436
                  56,            0.039705,             0.02188,                   0,             0.95547,             0.92058,             0.96759,             0.44247,            0.036501,            0.020352,                   0,             0.00637,             0.00637,             0.00637
                  57,            0.034793,            0.020067,                   0,              0.9589,             0.92397,             0.97399,             0.61267,            0.027604,            0.020327,                   0,            0.006304,            0.006304,            0.006304
                  58,            0.033563,            0.018954,                   0,             0.95471,             0.91089,             0.97442,             0.43393,            0.036174,            0.020296,                   0,            0.006238,            0.006238,            0.006238
                  59,            0.039788,            0.019491,                   0,             0.88853,             0.94703,             0.96122,             0.61764,            0.027648,            0.019951,                   0,            0.006172,            0.006172,            0.006172
                  60,            0.036504,            0.019453,                   0,             0.93418,             0.93729,             0.97306,             0.55878,            0.028195,            0.019832,                   0,            0.006106,            0.006106,            0.006106
                  61,             0.03139,            0.020755,                   0,             0.90149,             0.93729,              0.9646,             0.61225,            0.027591,            0.019576,                   0,             0.00604,             0.00604,             0.00604
                  62,             0.04156,            0.022991,                   0,             0.86628,             0.83498,             0.88912,              0.2157,            0.047896,            0.020741,                   0,            0.005974,            0.005974,            0.005974
                  63,            0.039835,            0.020069,                   0,             0.90455,             0.90704,             0.96504,             0.41671,            0.035091,            0.020234,                   0,            0.005908,            0.005908,            0.005908
                  64,            0.031817,            0.021215,                   0,             0.90236,             0.94719,             0.96853,             0.60626,            0.026239,            0.019869,                   0,            0.005842,            0.005842,            0.005842
                  65,            0.033103,            0.017357,                   0,             0.90928,             0.93069,             0.96651,             0.47318,               0.037,            0.019989,                   0,            0.005776,            0.005776,            0.005776
                  66,            0.035265,            0.021809,                   0,             0.92579,             0.94691,             0.97524,             0.60556,            0.024742,            0.019139,                   0,             0.00571,             0.00571,             0.00571
                  67,            0.032745,            0.021846,                   0,             0.93178,             0.94661,             0.97822,             0.54512,            0.027812,            0.019332,                   0,            0.005644,            0.005644,            0.005644
                  68,            0.030504,             0.02004,                   0,             0.91011,              0.9703,             0.98077,             0.59407,            0.028748,            0.019238,                   0,            0.005578,            0.005578,            0.005578
                  69,            0.034571,            0.019681,                   0,             0.93421,             0.94719,              0.9803,             0.63669,            0.024725,            0.019091,                   0,            0.005512,            0.005512,            0.005512
                  70,            0.033621,            0.021932,                   0,             0.92898,             0.94968,             0.98246,             0.60264,             0.02671,             0.01926,                   0,            0.005446,            0.005446,            0.005446
                  71,            0.031353,            0.023168,                   0,             0.92113,             0.96363,             0.98338,              0.6482,             0.02571,            0.018751,                   0,             0.00538,             0.00538,             0.00538
                  72,            0.035307,            0.019555,                   0,             0.92925,             0.95358,             0.98154,              0.5169,            0.034505,            0.019138,                   0,            0.005314,            0.005314,            0.005314
                  73,            0.033905,            0.019016,                   0,             0.94642,             0.94059,             0.98358,             0.67885,             0.02498,            0.018564,                   0,            0.005248,            0.005248,            0.005248
                  74,            0.032365,            0.021448,                   0,             0.94314,             0.93061,             0.97422,             0.48325,            0.031534,            0.019173,                   0,            0.005182,            0.005182,            0.005182
                  75,            0.035634,            0.019016,                   0,                0.95,             0.94053,             0.98328,             0.63562,            0.026717,            0.018746,                   0,            0.005116,            0.005116,            0.005116
                  76,            0.032417,            0.020614,                   0,             0.93202,             0.95022,             0.98329,             0.62391,            0.026141,             0.01908,                   0,             0.00505,             0.00505,             0.00505
                  77,            0.029547,            0.019674,                   0,             0.92343,              0.9637,             0.98252,             0.59612,            0.027173,             0.01906,                   0,            0.004984,            0.004984,            0.004984
                  78,            0.032154,             0.02083,                   0,             0.93831,              0.9537,             0.98112,             0.57023,            0.029312,            0.019262,                   0,            0.004918,            0.004918,            0.004918
                  79,            0.032762,            0.019437,                   0,             0.94098,             0.94714,             0.98193,             0.66573,            0.024802,            0.018518,                   0,            0.004852,            0.004852,            0.004852
                  80,            0.029288,            0.020698,                   0,             0.93808,              0.9505,             0.98019,             0.59071,            0.028076,            0.018797,                   0,            0.004786,            0.004786,            0.004786
                  81,            0.031642,            0.023338,                   0,             0.95932,             0.93387,             0.98106,             0.72301,            0.023679,            0.018232,                   0,             0.00472,             0.00472,             0.00472
                  82,            0.034559,            0.020848,                   0,             0.94981,             0.93693,             0.97799,              0.4705,            0.033088,             0.01939,                   0,            0.004654,            0.004654,            0.004654
                  83,            0.029336,            0.017896,                   0,             0.96225,             0.93729,             0.98038,             0.49897,            0.031569,            0.019181,                   0,            0.004588,            0.004588,            0.004588
                  84,            0.030734,            0.018068,                   0,             0.93864,              0.9604,             0.97919,             0.69379,            0.022396,            0.018226,                   0,            0.004522,            0.004522,            0.004522
                  85,            0.034206,            0.021401,                   0,             0.95357,              0.9538,             0.97531,             0.49879,            0.032632,            0.018946,                   0,            0.004456,            0.004456,            0.004456
                  86,            0.031893,            0.018984,                   0,             0.95719,              0.9604,             0.97633,             0.53043,            0.030459,            0.018834,                   0,             0.00439,             0.00439,             0.00439
                  87,            0.029181,            0.017288,                   0,             0.95374,              0.9571,             0.98008,             0.69137,            0.022173,            0.018205,                   0,            0.004324,            0.004324,            0.004324
                  88,            0.033134,            0.023611,                   0,             0.95032,             0.94695,             0.98066,             0.47845,            0.032724,            0.019113,                   0,            0.004258,            0.004258,            0.004258
                  89,            0.029034,             0.02049,                   0,             0.93284,              0.9637,             0.98199,             0.63378,            0.024627,            0.018395,                   0,            0.004192,            0.004192,            0.004192
                  90,             0.02926,            0.020133,                   0,             0.93246,             0.95688,             0.98081,             0.62638,            0.027028,            0.018637,                   0,            0.004126,            0.004126,            0.004126
                  91,             0.02908,            0.019939,                   0,              0.9354,              0.9604,              0.9793,             0.64935,            0.023822,            0.018458,                   0,             0.00406,             0.00406,             0.00406
                  92,            0.028027,             0.02022,                   0,              0.9329,             0.96351,             0.97897,             0.61682,            0.026386,            0.018544,                   0,            0.003994,            0.003994,            0.003994
                  93,            0.030343,            0.019755,                   0,             0.93884,              0.9637,             0.97956,             0.57126,            0.027612,            0.018488,                   0,            0.003928,            0.003928,            0.003928
                  94,            0.028885,            0.019561,                   0,             0.95049,             0.95046,             0.98085,             0.68111,            0.023816,            0.017902,                   0,            0.003862,            0.003862,            0.003862
                  95,             0.02923,            0.019704,                   0,             0.94758,              0.9571,             0.98004,             0.63308,            0.025625,            0.018079,                   0,            0.003796,            0.003796,            0.003796
                  96,            0.032018,            0.021592,                   0,             0.95946,             0.94389,             0.98077,             0.62297,             0.02472,            0.018037,                   0,             0.00373,             0.00373,             0.00373
                  97,            0.030614,             0.02049,                   0,             0.93038,             0.97029,             0.98071,             0.65624,            0.024551,            0.017876,                   0,            0.003664,            0.003664,            0.003664
                  98,            0.027547,            0.017488,                   0,             0.94167,              0.9604,             0.98119,             0.63442,            0.024551,            0.018128,                   0,            0.003598,            0.003598,            0.003598
                  99,            0.030107,            0.018084,                   0,             0.95054,              0.9538,             0.98264,             0.67376,            0.022639,            0.018022,                   0,            0.003532,            0.003532,            0.003532
                 100,            0.029001,            0.018245,                   0,             0.93588,             0.96343,             0.98208,             0.64291,            0.024145,            0.018218,                   0,            0.003466,            0.003466,            0.003466
                 101,            0.029191,            0.019249,                   0,             0.94497,             0.96349,             0.98139,             0.63313,            0.024393,            0.018301,                   0,              0.0034,              0.0034,              0.0034
                 102,            0.026523,            0.018343,                   0,             0.93577,              0.9637,             0.98283,             0.65428,             0.02313,            0.018219,                   0,            0.003334,            0.003334,            0.003334
                 103,            0.026899,            0.020019,                   0,             0.94407,             0.94705,             0.98175,             0.66413,            0.023943,             0.01834,                   0,            0.003268,            0.003268,            0.003268
                 104,            0.028451,            0.019376,                   0,             0.93629,              0.9703,             0.98338,              0.6699,            0.022587,            0.017948,                   0,            0.003202,            0.003202,            0.003202
                 105,            0.026964,            0.017363,                   0,             0.94367,             0.94389,             0.98264,             0.61802,            0.025136,            0.018156,                   0,            0.003136,            0.003136,            0.003136
                 106,            0.028304,             0.02126,                   0,             0.94965,             0.93729,             0.98131,             0.68551,            0.021868,             0.01772,                   0,             0.00307,             0.00307,             0.00307
                 107,            0.027959,            0.020103,                   0,             0.93815,              0.9538,             0.98065,             0.59715,            0.027667,            0.018123,                   0,            0.003004,            0.003004,            0.003004
                 108,            0.028518,            0.019638,                   0,             0.93246,             0.95685,             0.98112,             0.62349,            0.024885,             0.01798,                   0,            0.002938,            0.002938,            0.002938
                 109,            0.028733,            0.020087,                   0,             0.93269,             0.96033,             0.97858,             0.60159,            0.026371,            0.018064,                   0,            0.002872,            0.002872,            0.002872
                 110,            0.028849,            0.020134,                   0,             0.94648,             0.93387,              0.9768,             0.68815,            0.022048,             0.01777,                   0,            0.002806,            0.002806,            0.002806
